GAME_ID,GAME_DATE,HOME_TEAM,AWAY_TEAM,HOME_SCORE,AWAY_SCORE,DIFFERENCE
21800446,2018-12-17,MIN,SAC,132,105,27
21800447,2018-12-17,CHI,OKC,121,96,25
21800448,2018-12-17,SAS,PHI,123,96,27
21800449,2018-12-17,MEM,GSW,110,93,17
21800450,2018-12-17,LAC,POR,131,127,4
21800451,2018-12-18,IND,CLE,92,91,1
21800452,2018-12-18,ATL,WAS,118,110,8
21800453,2018-12-18,LAL,BKN,115,110,5
21800454,2018-12-18,DEN,DAL,126,118,8
21800455,2018-12-19,CLE,CHA,110,99,11
21800456,2018-12-19,ORL,SAS,129,90,39
21800457,2018-12-19,NYK,PHI,131,109,22
21800458,2018-12-19,PHX,BOS,111,103,8
21800459,2018-12-19,TOR,IND,99,96,3
21800460,2018-12-19,CHI,BKN,96,93,3
21800461,2018-12-19,WAS,HOU,136,118,18
21800462,2018-12-19,MIL,NOP,123,115,8
21800463,2018-12-19,MIN,DET,129,123,6
21800464,2018-12-19,GSW,UTA,108,103,5
21800465,2018-12-19,MEM,POR,99,92,7
21800466,2018-12-19,SAC,OKC,132,113,19
21800467,2018-12-20,MIA,HOU,101,99,2
21800468,2018-12-20,LAC,DAL,125,121,4
21800469,2018-12-21,DET,CHA,98,86,12
21800470,2018-12-21,CLE,TOR,126,110,16
21800471,2018-12-21,IND,BKN,114,106,8
21800472,2018-12-21,NYK,ATL,114,107,7
21800473,2018-12-21,BOS,MIL,120,107,13
21800474,2018-12-21,CHI,ORL,90,80,10
21800475,2018-12-21,MIN,SAS,124,98,26
21800476,2018-12-21,POR,UTA,120,90,30
21800477,2018-12-21,SAC,MEM,102,99,3
21800478,2018-12-21,NOP,LAL,112,104,8
21800479,2018-12-22,DEN,LAC,132,111,21
21800480,2018-12-22,PHX,WAS,149,146,3
21800481,2018-12-22,PHI,TOR,126,101,25
21800482,2018-12-22,MIL,MIA,94,87,7
21800483,2018-12-22,SAS,HOU,108,101,7
21800484,2018-12-22,DAL,GSW,120,116,4
21800485,2018-12-22,OKC,UTA,107,106,1
21800486,2018-12-23,ATL,DET,98,95,3
21800487,2018-12-23,WAS,IND,105,89,16
21800488,2018-12-23,CHA,BOS,119,103,16
21800489,2018-12-23,PHX,BKN,111,103,8
21800490,2018-12-23,CLE,CHI,112,92,20
21800491,2018-12-23,ORL,MIA,115,91,24
21800492,2018-12-23,NOP,SAC,122,117,5
21800493,2018-12-23,OKC,MIN,114,112,2
21800494,2018-12-23,GSW,LAC,129,127,2
21800495,2018-12-23,POR,DAL,121,118,3
21800496,2018-12-23,LAL,MEM,107,99,8
21800497,2018-12-25,MIL,NYK,109,95,14
21800498,2018-12-25,OKC,HOU,113,109,4
21800499,2018-12-25,BOS,PHI,121,114,7
21800500,2018-12-25,GSW,LAL,127,101,26
21800501,2018-12-25,POR,UTA,117,96,21
21800502,2018-12-26,WAS,DET,106,95,11
21800503,2018-12-26,PHX,ORL,122,120,2
21800504,2018-12-26,IND,ATL,129,121,8
21800505,2018-12-26,CHA,BKN,134,132,2
21800506,2018-12-26,MIA,TOR,106,104,2
21800507,2018-12-26,CHI,MIN,119,94,25
21800508,2018-12-26,MEM,CLE,95,87,8
21800509,2018-12-26,NOP,DAL,122,119,3
21800510,2018-12-26,SAS,DEN,111,103,8
21800511,2018-12-26,SAC,LAC,127,118,9
21800512,2018-12-27,BOS,HOU,127,113,14
21800513,2018-12-27,MIL,NYK,112,96,16
21800514,2018-12-27,LAL,SAC,117,116,1
21800515,2018-12-27,UTA,PHI,114,97,17
21800516,2018-12-27,GSW,POR,110,109,1
21800517,2018-12-28,BKN,CHA,100,87,13
21800518,2018-12-28,IND,DET,125,88,37
21800519,2018-12-28,ORL,TOR,116,87,29
21800520,2018-12-28,CHI,WAS,101,92,9
21800521,2018-12-28,MIA,CLE,118,94,24
21800522,2018-12-28,MIN,ATL,123,120,3
21800523,2018-12-28,NOP,DAL,114,112,2
21800524,2018-12-28,SAS,DEN,102,99,3
21800525,2018-12-28,OKC,PHX,118,102,16
21800526,2018-12-28,LAC,LAL,118,107,11
21800527,2018-12-29,BKN,MIL,129,115,14
21800528,2018-12-29,NOP,HOU,108,104,4
21800529,2018-12-29,CLE,ATL,111,108,3
21800530,2018-12-29,CHA,WAS,130,126,4
21800531,2018-12-29,MEM,BOS,112,103,9
21800532,2018-12-29,NYK,UTA,129,97,32
21800533,2018-12-29,PHX,DEN,122,118,4
21800534,2018-12-29,POR,GSW,115,105,10
21800535,2018-12-29,SAS,LAC,122,111,11
21800536,2018-12-30,ORL,DET,109,107,2
21800537,2018-12-30,MIA,MIN,113,104,9
21800538,2018-12-30,CHI,TOR,95,89,6
21800539,2018-12-30,OKC,DAL,105,103,2
21800540,2018-12-30,PHI,POR,129,95,34
21800541,2018-12-30,SAC,LAL,121,114,7
21800542,2018-12-31,IND,ATL,116,108,8
21800543,2018-12-31,ORL,CHA,125,100,25
21800544,2018-12-31,MEM,HOU,113,101,12
21800545,2018-12-31,BOS,SAS,120,111,9
21800546,2018-12-31,MIN,NOP,123,114,9
21800547,2018-12-31,OKC,DAL,122,102,20
21800548,2018-12-31,PHX,GSW,132,109,23
21800549,2019-01-01,TOR,UTA,122,116,6
21800550,2019-01-01,MIL,DET,121,98,23
21800551,2019-01-01,NYK,DEN,115,108,7
21800552,2019-01-01,POR,SAC,113,108,5
21800553,2019-01-01,LAC,PHI,119,113,6
21800554,2019-01-02,CHA,DAL,122,84,38
21800555,2019-01-02,CLE,MIA,117,92,25
21800556,2019-01-02,ATL,WAS,114,98,16
21800557,2019-01-02,NOP,BKN,126,121,5
21800558,2019-01-02,MIN,BOS,115,102,13
21800559,2019-01-02,CHI,ORL,112,84,28
21800560,2019-01-02,MEM,DET,101,94,7
21800561,2019-01-02,PHX,PHI,132,127,5
21800562,2019-01-02,LAL,OKC,107,100,7
21800563,2019-01-03,TOR,SAS,125,107,18
21800564,2019-01-03,SAC,DEN,117,113,4
21800565,2019-01-03,GSW,HOU,135,134,1
21800566,2019-01-04,DAL,BOS,114,93,21
21800567,2019-01-04,CLE,UTA,117,91,26
21800568,2019-01-04,MIA,WAS,115,109,6
21800569,2019-01-04,IND,CHI,119,116,3
21800570,2019-01-04,MEM,BKN,109,100,9
21800571,2019-01-04,ORL,MIN,120,103,17
21800572,2019-01-04,ATL,MIL,144,112,32
21800573,2019-01-04,PHX,LAC,121,111,10
21800574,2019-01-04,LAL,NYK,119,112,7
21800575,2019-01-04,OKC,POR,111,109,2
21800576,2019-01-05,CHA,DEN,123,110,13
21800577,2019-01-05,UTA,DET,110,105,5
21800578,2019-01-05,PHI,DAL,106,100,6
21800579,2019-01-05,CLE,NOP,133,98,35
21800580,2019-01-05,MIL,TOR,123,116,7
21800581,2019-01-05,SAS,MEM,108,88,20
21800582,2019-01-05,POR,HOU,110,101,9
21800583,2019-01-05,SAC,GSW,127,123,4
21800584,2019-01-06,CHI,BKN,117,100,17
21800585,2019-01-06,LAL,MIN,108,86,22
21800586,2019-01-06,LAC,ORL,106,96,10
21800587,2019-01-06,MIA,ATL,106,82,24
21800588,2019-01-06,OKC,WAS,116,98,18
21800589,2019-01-06,IND,TOR,121,105,16
21800590,2019-01-06,CHA,PHX,119,113,6
21800591,2019-01-07,SAS,DET,119,107,12
21800592,2019-01-07,BKN,BOS,116,95,21
21800593,2019-01-07,DEN,HOU,125,113,12
21800594,2019-01-07,MIL,UTA,114,102,12
21800595,2019-01-07,NOP,MEM,114,95,19
21800596,2019-01-07,DAL,LAL,107,97,10
21800597,2019-01-07,NYK,POR,111,101,10
21800598,2019-01-07,SAC,ORL,111,95,16
21800599,2019-01-08,IND,CLE,123,115,8
21800600,2019-01-08,WAS,PHI,132,115,17
21800601,2019-01-08,MIA,DEN,103,99,4
21800602,2019-01-08,ATL,TOR,104,101,3
21800603,2019-01-08,MIN,OKC,119,117,2
21800604,2019-01-08,PHX,SAC,115,111,4
21800605,2019-01-08,NYK,GSW,122,95,27
21800606,2019-01-08,CHA,LAC,128,109,19
21800607,2019-01-09,IND,BOS,135,108,27
21800608,2019-01-09,PHI,WAS,123,106,17
21800609,2019-01-09,ATL,BKN,116,100,16
21800610,2019-01-09,MIL,HOU,116,109,7
21800611,2019-01-09,MEM,SAS,96,86,10
21800612,2019-01-09,NOP,CLE,140,124,16
21800613,2019-01-09,PHX,DAL,104,94,10
21800614,2019-01-09,UTA,ORL,106,93,13
21800615,2019-01-09,CHI,POR,124,112,12
21800616,2019-01-09,LAL,DET,113,100,13
21800617,2019-01-10,BOS,MIA,115,99,16
21800618,2019-01-10,LAC,DEN,121,100,21
21800619,2019-01-10,OKC,SAS,154,147,7
21800620,2019-01-10,SAC,DET,112,102,10
21800621,2019-01-11,PHI,ATL,123,121,2
21800622,2019-01-11,MIL,WAS,113,106,7
21800623,2019-01-11,IND,NYK,121,106,15
21800624,2019-01-11,BKN,TOR,122,105,17
21800625,2019-01-11,CLE,HOU,141,113,28
21800626,2019-01-11,MIN,DAL,119,115,4
21800627,2019-01-11,LAL,UTA,113,95,18
21800628,2019-01-11,CHA,POR,127,96,31
21800629,2019-01-11,CHI,GSW,146,109,37
21800630,2019-01-12,LAC,DET,109,104,5
21800631,2019-01-12,MEM,MIA,112,108,4
21800632,2019-01-12,BOS,ORL,105,103,2
21800633,2019-01-12,NOP,MIN,110,106,4
21800634,2019-01-12,SAS,OKC,122,112,10
21800635,2019-01-12,PHX,DEN,102,93,9
21800636,2019-01-12,CHA,SAC,104,97,7
21800637,2019-01-12,CHI,UTA,110,102,8
21800638,2019-01-13,PHI,NYK,108,105,3
21800639,2019-01-13,TOR,WAS,140,138,2
21800640,2019-01-13,MIL,ATL,133,114,19
21800641,2019-01-13,ORL,HOU,116,109,7
21800642,2019-01-13,DAL,GSW,119,114,5
21800643,2019-01-13,DEN,POR,116,113,3
21800644,2019-01-13,LAL,CLE,101,95,6
21800645,2019-01-14,BOS,BKN,109,102,7
21800646,2019-01-14,MEM,HOU,112,94,18
21800647,2019-01-14,SAS,CHA,108,93,15
21800648,2019-01-14,DET,UTA,100,94,6
21800649,2019-01-14,POR,SAC,115,107,8
21800650,2019-01-14,NOP,LAC,121,117,4
21800651,2019-01-15,PHX,IND,131,97,34
21800652,2019-01-15,MIN,PHI,149,107,42
21800653,2019-01-15,OKC,ATL,142,126,16
21800654,2019-01-15,MIA,MIL,124,86,38
21800655,2019-01-15,DEN,GSW,142,111,31
21800656,2019-01-15,LAL,CHI,107,100,7
21800657,2019-01-16,DET,ORL,120,115,5
21800658,2019-01-16,TOR,BOS,117,108,9
21800659,2019-01-16,BKN,HOU,145,142,3
21800660,2019-01-16,MEM,MIL,111,101,10
21800661,2019-01-16,SAS,DAL,105,101,4
21800662,2019-01-16,CLE,POR,129,112,17
21800663,2019-01-16,NOP,GSW,147,140,7
21800664,2019-01-16,LAC,UTA,129,109,20
21800665,2019-01-17,WAS,NYK,101,100,1
21800666,2019-01-17,SAC,CHA,114,95,19
21800667,2019-01-17,IND,PHI,120,96,24
21800668,2019-01-17,TOR,PHX,111,109,2
21800669,2019-01-17,CHI,DEN,135,105,30
21800670,2019-01-17,LAL,OKC,138,128,10
21800671,2019-01-18,MEM,BOS,122,116,6
21800672,2019-01-18,MIA,DET,98,93,5
21800673,2019-01-18,ORL,BKN,117,115,2
21800674,2019-01-18,MIN,SAS,116,113,3
21800675,2019-01-18,CLE,UTA,115,99,16
21800676,2019-01-18,LAC,GSW,112,94,18
21800677,2019-01-18,NOP,POR,128,112,16
21800678,2019-01-19,PHI,OKC,117,115,2
21800679,2019-01-19,PHX,CHA,135,115,20
21800680,2019-01-19,DET,SAC,103,101,2
21800681,2019-01-19,IND,DAL,111,99,12
21800682,2019-01-19,MIL,ORL,118,108,10
21800683,2019-01-19,ATL,BOS,113,105,8
21800684,2019-01-19,MEM,TOR,119,90,29
21800685,2019-01-19,CHI,MIA,117,103,14
21800686,2019-01-19,LAL,HOU,138,134,4
21800687,2019-01-19,CLE,DEN,124,102,22
21800688,2019-01-20,CHA,IND,120,95,25
21800689,2019-01-20,MIN,PHX,116,114,2
21800690,2019-01-20,SAS,LAC,103,95,8
21800691,2019-01-21,NYK,OKC,127,109,18
21800692,2019-01-21,CLE,CHI,104,88,16
21800693,2019-01-21,WAS,DET,101,87,14
21800694,2019-01-21,MIL,DAL,116,106,10
21800695,2019-01-21,ATL,ORL,122,103,19
21800696,2019-01-21,SAC,BKN,123,94,29
21800697,2019-01-21,MEM,NOP,105,85,20
21800698,2019-01-21,MIA,BOS,107,99,8
21800699,2019-01-21,PHI,HOU,121,93,28
21800700,2019-01-21,UTA,POR,109,104,5
21800701,2019-01-21,LAL,GSW,130,111,19
21800702,2019-01-22,SAC,TOR,120,105,15
21800703,2019-01-22,POR,OKC,123,114,9
21800704,2019-01-22,LAC,DAL,106,98,8
21800705,2019-01-22,PHX,MIN,118,91,27
21800706,2019-01-23,IND,TOR,110,106,4
21800707,2019-01-23,BOS,CLE,123,103,20
21800708,2019-01-23,BKN,ORL,114,110,4
21800709,2019-01-23,LAC,MIA,111,99,12
21800710,2019-01-23,NYK,HOU,114,110,4
21800711,2019-01-23,SAS,PHI,122,120,2
21800712,2019-01-23,CHI,ATL,121,101,20
21800713,2019-01-23,MEM,CHA,118,107,11
21800714,2019-01-23,NOP,DET,98,94,4
21800715,2019-01-23,DEN,UTA,114,108,6
21800716,2019-01-24,GSW,WAS,126,118,8
21800717,2019-01-24,NOP,OKC,122,116,6
21800718,2019-01-24,POR,PHX,120,106,14
21800719,2019-01-24,LAL,MIN,120,105,15
21800720,2019-01-25,ORL,WAS,95,91,4
21800721,2019-01-25,NYK,BKN,109,99,10
21800722,2019-01-25,MIA,CLE,100,94,6
21800723,2019-01-25,LAC,CHI,106,101,5
21800724,2019-01-25,HOU,TOR,121,119,2
21800725,2019-01-25,MEM,SAC,99,96,3
21800726,2019-01-25,DET,DAL,106,101,5
21800727,2019-01-25,MIL,CHA,108,99,9
21800728,2019-01-25,PHX,DEN,132,95,37
21800729,2019-01-25,MIN,UTA,106,102,4
21800730,2019-01-26,NOP,SAS,126,114,12
21800731,2019-01-26,IND,MEM,106,103,3
21800732,2019-01-26,GSW,BOS,115,111,4
21800733,2019-01-26,DEN,PHI,126,110,16
21800734,2019-01-26,POR,ATL,120,111,9
21800735,2019-01-27,CHI,CLE,104,101,3
21800736,2019-01-27,SAC,LAC,122,108,14
21800737,2019-01-27,ORL,HOU,103,98,5
21800738,2019-01-27,MIL,OKC,118,112,6
21800739,2019-01-27,DAL,TOR,123,120,3
21800740,2019-01-27,UTA,MIN,125,111,14
21800741,2019-01-27,NYK,MIA,106,97,9
21800742,2019-01-27,SAS,WAS,132,119,13
21800743,2019-01-27,PHX,LAL,116,102,14
21800744,2019-01-28,NYK,CHA,101,92,9
21800745,2019-01-28,IND,GSW,132,100,32
21800746,2019-01-28,BKN,BOS,112,104,8
21800747,2019-01-28,DEN,MEM,95,92,3
21800748,2019-01-28,LAC,ATL,123,118,5
21800749,2019-01-29,WAS,CLE,116,113,3
21800750,2019-01-29,DET,MIL,115,105,10
21800751,2019-01-29,OKC,ORL,126,117,9
21800752,2019-01-29,CHI,BKN,122,117,5
21800753,2019-01-29,NOP,HOU,121,116,5
21800754,2019-01-29,PHX,SAS,126,124,2
21800755,2019-01-29,LAL,PHI,121,105,16
21800756,2019-01-30,BOS,CHA,126,94,32
21800757,2019-01-30,CHI,MIA,105,89,16
21800758,2019-01-30,NYK,DAL,114,90,24
21800759,2019-01-30,IND,WAS,107,89,18
21800760,2019-01-30,MEM,MIN,99,97,2
21800761,2019-01-30,DEN,NOP,105,99,6
21800762,2019-01-30,SAC,ATL,135,113,22
21800763,2019-01-30,UTA,POR,132,105,27
21800764,2019-01-31,DAL,DET,93,89,4
21800765,2019-01-31,IND,ORL,107,100,7
21800766,2019-01-31,TOR,MIL,105,92,13
21800767,2019-01-31,BKN,SAS,117,114,3
21800768,2019-01-31,GSW,PHI,113,104,9
21800769,2019-01-31,LAL,LAC,123,120,3
21800770,2019-02-01,MEM,CHA,100,92,8
21800771,2019-02-01,NYK,BOS,113,99,14
21800772,2019-02-01,MIA,OKC,118,102,16
21800773,2019-02-01,UTA,ATL,128,112,16
21800774,2019-02-01,DEN,HOU,136,122,14
21800775,2019-02-02,LAC,DET,111,101,10
21800776,2019-02-02,CHI,CHA,125,118,7
21800777,2019-02-02,BKN,ORL,102,89,13
21800778,2019-02-02,WAS,MIL,131,115,16
21800779,2019-02-02,SAS,NOP,113,108,5
21800780,2019-02-02,CLE,DAL,111,98,13
21800781,2019-02-02,IND,MIA,95,88,7
21800782,2019-02-02,LAL,GSW,115,101,14
21800783,2019-02-02,MIN,DEN,107,106,1
21800784,2019-02-02,PHX,ATL,118,112,6
21800785,2019-02-02,PHI,SAC,115,108,7
21800786,2019-02-02,UTA,HOU,125,98,27
21800787,2019-02-03,MEM,NYK,96,84,12
21800788,2019-02-03,BOS,OKC,134,129,5
21800789,2019-02-03,LAC,TOR,121,103,18
21800790,2019-02-04,DEN,DET,129,103,26
21800791,2019-02-04,WAS,ATL,137,129,8
21800792,2019-02-04,BKN,MIL,113,94,19
21800793,2019-02-04,NOP,IND,109,107,2
21800794,2019-02-04,PHX,HOU,118,110,8
21800795,2019-02-04,SAS,SAC,127,112,15
21800796,2019-02-05,CHA,LAC,117,115,2
21800797,2019-02-05,CLE,BOS,103,96,7
21800798,2019-02-05,LAL,IND,136,94,42
21800799,2019-02-05,NYK,DET,105,92,13
21800800,2019-02-05,PHI,TOR,119,107,12
21800801,2019-02-05,MIN,MEM,108,106,2
21800802,2019-02-05,ORL,OKC,132,122,10
21800803,2019-02-05,MIA,POR,118,108,10
21800804,2019-02-06,DEN,BKN,135,130,5
21800805,2019-02-06,NOP,CHI,125,120,5
21800806,2019-02-06,WAS,MIL,148,129,19
21800807,2019-02-06,CHA,DAL,99,93,6
21800808,2019-02-06,PHX,UTA,116,88,28
21800809,2019-02-06,SAC,HOU,127,101,26
21800810,2019-02-06,SAS,GSW,141,102,39
21800811,2019-02-07,LAC,IND,116,92,24
21800812,2019-02-07,MIN,ORL,122,112,10
21800813,2019-02-07,TOR,ATL,119,101,18
21800814,2019-02-07,BOS,LAL,129,128,1
21800815,2019-02-07,MEM,OKC,117,95,22
21800816,2019-02-07,POR,SAS,127,118,9
21800817,2019-02-08,NYK,DET,120,103,17
21800818,2019-02-08,DEN,PHI,117,110,7
21800819,2019-02-08,CLE,WAS,119,106,13
21800820,2019-02-08,BKN,CHI,125,106,19
21800821,2019-02-08,MIL,DAL,122,107,15
21800822,2019-02-08,PHX,GSW,117,107,10
21800823,2019-02-08,MIN,NOP,122,117,5
21800824,2019-02-08,SAC,MIA,102,96,6
21800825,2019-02-09,SAS,UTA,125,105,20
21800826,2019-02-09,IND,CLE,105,90,15
21800827,2019-02-09,ATL,CHA,129,120,9
21800828,2019-02-09,NYK,TOR,104,99,5
21800829,2019-02-09,BOS,LAC,123,112,11
21800830,2019-02-09,CHI,WAS,134,125,9
21800831,2019-02-09,NOP,MEM,99,90,9
21800832,2019-02-09,OKC,HOU,117,112,5
21800833,2019-02-09,MIL,ORL,103,83,20
21800834,2019-02-10,POR,DAL,102,101,1
21800835,2019-02-10,LAL,PHI,143,120,23
21800836,2019-02-10,PHX,SAC,117,104,13
21800837,2019-02-10,ATL,ORL,124,108,16
21800838,2019-02-10,GSW,MIA,120,118,2
21800839,2019-02-11,NYK,CLE,107,104,3
21800840,2019-02-11,WAS,DET,121,112,9
21800841,2019-02-11,CHA,IND,99,90,9
21800842,2019-02-11,TOR,BKN,127,125,2
21800843,2019-02-11,CHI,MIL,112,99,13
21800844,2019-02-11,DAL,HOU,120,104,16
21800845,2019-02-11,MIN,LAC,130,120,10
21800846,2019-02-11,POR,OKC,120,111,9
21800847,2019-02-11,MIA,DEN,103,87,16
21800848,2019-02-12,LAL,ATL,117,113,4
21800849,2019-02-12,PHI,BOS,112,109,3
21800850,2019-02-12,MEM,SAS,108,107,1
21800851,2019-02-12,NOP,ORL,118,88,30
21800852,2019-02-12,UTA,GSW,115,108,7
21800853,2019-02-13,CLE,BKN,148,139,9
21800854,2019-02-13,MIL,IND,106,97,9
21800855,2019-02-13,DET,BOS,118,110,8
21800856,2019-02-13,PHI,NYK,126,111,15
21800857,2019-02-13,WAS,TOR,129,120,9
21800858,2019-02-13,CHI,MEM,122,110,12
21800859,2019-02-13,MIA,DAL,112,101,11
21800860,2019-02-13,DEN,SAC,120,118,2
21800861,2019-02-13,MIN,HOU,121,111,10
21800862,2019-02-13,GSW,POR,129,107,22
21800863,2019-02-13,PHX,LAC,134,107,27
21800864,2019-02-14,CHA,ORL,127,89,38
21800865,2019-02-14,ATL,NYK,106,91,15
21800866,2019-02-14,OKC,NOP,131,122,9
21800867,2019-02-21,PHX,CLE,111,98,13
21800868,2019-02-21,MIA,PHI,106,102,4
21800869,2019-02-21,BKN,POR,113,99,14
21800870,2019-02-21,BOS,MIL,98,97,1
21800871,2019-02-21,SAC,GSW,125,123,2
21800872,2019-02-21,LAL,HOU,111,106,5
21800873,2019-02-22,WAS,CHA,123,110,13
21800874,2019-02-22,NOP,IND,126,111,15
21800875,2019-02-22,CHI,ORL,110,109,1
21800876,2019-02-22,SAS,TOR,120,117,3
21800877,2019-02-22,DET,ATL,125,122,3
21800878,2019-02-22,NYK,MIN,115,104,11
21800879,2019-02-22,LAC,MEM,112,106,6
21800880,2019-02-22,DAL,DEN,114,104,10
21800881,2019-02-22,UTA,OKC,148,147,1
21800882,2019-02-23,POR,PHI,130,115,15
21800883,2019-02-23,ATL,PHX,120,112,8
21800884,2019-02-23,CHA,BKN,117,115,2
21800885,2019-02-23,MEM,CLE,112,107,5
21800886,2019-02-23,IND,WAS,119,112,7
21800887,2019-02-23,LAL,NOP,128,115,13
21800888,2019-02-23,MIA,DET,119,96,23
21800889,2019-02-23,BOS,CHI,126,116,10
21800890,2019-02-23,SAC,OKC,119,116,3
21800891,2019-02-23,MIN,MIL,140,128,12
21800892,2019-02-23,GSW,HOU,118,112,6
21800893,2019-02-23,DAL,UTA,125,109,16
21800894,2019-02-24,TOR,ORL,113,98,15
21800895,2019-02-24,LAC,DEN,123,96,27
21800896,2019-02-24,SAS,NYK,130,118,12
21800897,2019-02-25,CHA,GSW,121,110,11
21800898,2019-02-25,CLE,POR,123,110,13
21800899,2019-02-25,IND,DET,113,109,4
21800900,2019-02-25,SAS,BKN,101,85,16
21800901,2019-02-25,MIA,PHX,124,121,3
21800902,2019-02-25,CHI,MIL,117,106,11
21800903,2019-02-25,HOU,ATL,119,111,8
21800904,2019-02-25,MEM,LAL,110,105,5
21800905,2019-02-25,MIN,SAC,112,105,7
21800906,2019-02-25,NOP,PHI,111,110,1
21800907,2019-02-25,DAL,LAC,121,112,9
21800908,2019-02-26,NYK,ORL,108,103,5
21800909,2019-02-26,BOS,TOR,118,95,23
21800910,2019-02-26,OKC,DEN,121,112,9
21800911,2019-02-27,CHA,HOU,118,113,5
21800912,2019-02-27,MIN,ATL,131,123,8
21800913,2019-02-27,BOS,POR,97,92,5
21800914,2019-02-27,BKN,WAS,125,116,9
21800915,2019-02-27,GSW,MIA,126,125,1
21800916,2019-02-27,CHI,MEM,109,107,2
21800917,2019-02-27,SAS,DET,105,93,12
21800918,2019-02-27,IND,DAL,110,101,9
21800919,2019-02-27,LAC,UTA,111,105,6
21800920,2019-02-27,SAC,MIL,141,140,1
21800921,2019-02-27,NOP,LAL,125,119,6
21800922,2019-02-28,MIN,IND,122,115,7
21800923,2019-02-28,GSW,ORL,103,96,7
21800924,2019-02-28,NYK,CLE,125,118,7
21800925,2019-02-28,MIA,HOU,121,118,3
21800926,2019-02-28,DEN,UTA,111,104,7
21800927,2019-02-28,OKC,PHI,108,104,4
21800928,2019-03-01,CHI,ATL,168,161,7
21800929,2019-03-01,CHA,BKN,123,112,11
21800930,2019-03-01,TOR,POR,119,117,2
21800931,2019-03-01,WAS,BOS,107,96,11
21800932,2019-03-01,PHX,NOP,130,116,14
21800933,2019-03-01,SAC,LAC,116,109,7
21800934,2019-03-01,LAL,MIL,131,120,11
21800935,2019-03-02,CLE,DET,129,93,36
21800936,2019-03-02,IND,ORL,117,112,5
21800937,2019-03-02,BKN,MIA,117,88,29
21800938,2019-03-02,PHI,GSW,120,117,3
21800939,2019-03-02,DAL,MEM,111,81,30
21800940,2019-03-02,OKC,SAS,116,102,14
21800941,2019-03-02,DEN,NOP,120,112,8
21800942,2019-03-02,PHX,LAL,118,109,9
21800943,2019-03-02,UTA,MIL,115,111,4
21800944,2019-03-03,POR,CHA,118,108,10
21800945,2019-03-03,BOS,HOU,115,104,11
21800946,2019-03-03,CHI,ATL,123,118,5
21800947,2019-03-03,NYK,LAC,128,107,21
21800948,2019-03-03,ORL,CLE,107,93,14
21800949,2019-03-03,DET,TOR,112,107,5
21800950,2019-03-03,MIN,WAS,135,121,14
21800951,2019-03-03,MEM,OKC,99,95,4
21800952,2019-03-04,DAL,BKN,127,88,39
21800953,2019-03-04,MIA,ATL,114,113,1
21800954,2019-03-04,SAS,DEN,104,103,1
21800955,2019-03-04,PHX,MIL,114,105,9
21800956,2019-03-04,NOP,UTA,115,112,3
21800957,2019-03-04,SAC,NYK,115,108,7
21800958,2019-03-04,LAL,LAC,113,105,8
21800959,2019-03-05,CHI,IND,105,96,9
21800960,2019-03-05,PHI,ORL,114,106,8
21800961,2019-03-05,TOR,HOU,107,95,12
21800962,2019-03-05,POR,MEM,120,111,9
21800963,2019-03-05,MIN,OKC,131,120,11
21800964,2019-03-05,GSW,BOS,128,95,33
21800965,2019-03-06,MIA,CHA,91,84,7
21800966,2019-03-06,MIN,DET,131,114,17
21800967,2019-03-06,WAS,DAL,132,123,9
21800968,2019-03-06,SAS,ATL,111,104,7
21800969,2019-03-06,BKN,CLE,113,107,6
21800970,2019-03-06,CHI,PHI,108,107,1
21800971,2019-03-06,UTA,NOP,114,104,10
21800972,2019-03-06,NYK,PHX,107,96,11
21800973,2019-03-06,SAC,BOS,111,109,2
21800974,2019-03-06,LAL,DEN,115,99,16
21800975,2019-03-07,IND,MIL,117,98,19
21800976,2019-03-07,OKC,POR,129,121,8
21800977,2019-03-08,WAS,CHA,112,111,1
21800978,2019-03-08,DAL,ORL,111,106,5
21800979,2019-03-08,MIA,CLE,126,110,16
21800980,2019-03-08,CHI,DET,112,104,8
21800981,2019-03-08,PHI,HOU,107,91,16
21800982,2019-03-08,MEM,UTA,114,104,10
21800983,2019-03-08,NOP,TOR,127,104,23
21800984,2019-03-08,DEN,GSW,122,105,17
21800985,2019-03-08,LAC,OKC,118,110,8
21800986,2019-03-09,NYK,SAC,102,94,8
21800987,2019-03-09,ATL,BKN,114,112,2
21800988,2019-03-09,MIN,WAS,135,130,5
21800989,2019-03-09,LAL,BOS,120,107,13
21800990,2019-03-09,CHA,MIL,131,114,17
21800991,2019-03-09,PHX,POR,127,120,7
21800992,2019-03-10,CHI,DET,131,108,23
21800993,2019-03-10,MIA,TOR,125,104,21
21800994,2019-03-10,IND,PHI,106,89,17
21800995,2019-03-10,ATL,NOP,128,116,12
21800996,2019-03-10,MEM,ORL,105,97,8
21800997,2019-03-10,DAL,HOU,94,93,1
21800998,2019-03-10,MIN,NYK,103,92,11
21800999,2019-03-10,SAS,MIL,121,114,7
21801000,2019-03-10,GSW,PHX,115,111,4
21801001,2019-03-11,TOR,CLE,126,101,25
21801002,2019-03-11,SAC,WAS,121,115,6
21801003,2019-03-11,DET,BKN,103,75,28
21801004,2019-03-11,CHA,HOU,118,106,12
21801005,2019-03-11,OKC,UTA,98,89,9
21801006,2019-03-11,LAC,BOS,140,115,25
21801007,2019-03-12,IND,NYK,103,98,5
